Date,High,Low,Open,Close,Volume,Adj Close
2018-02-13,17.614299774169922,16.700000762939453,16.700000762939453,17.278600692749023,22948948.0,17.181020736694336
2018-02-14,17.635700225830078,17.1643009185791,17.478599548339844,17.521400451660156,13278613.0,17.422449111938477
2018-02-22,18.42140007019043,17.71430015563965,17.885700225830078,17.992900848388672,19213749.0,17.891286849975586
2018-02-23,18.29290008544922,17.649999618530273,18.107099533081055,17.978599548339844,14403765.0,17.877065658569336
2018-02-26,19.299999237060547,18.142900466918945,18.142900466918945,19.264299392700195,29486449.0,19.15550422668457
2018-02-27,19.42140007019043,18.407100677490234,19.357099533081055,18.721399307250977,27997075.0,18.615671157836914
2018-02-28,18.471399307250977,17.928600311279297,18.471399307250977,18.278600692749023,22664740.0,18.175373077392578
2018-03-01,18.314300537109375,17.764299392700195,17.857099533081055,17.95709991455078,20694149.0,17.855688095092773
2018-03-02,18.407100677490234,17.57859992980957,17.771400451660156,17.9143009185791,18106456.0,17.813129425048828
2018-03-05,18.021400451660156,16.642900466918945,17.899999618530273,17.0,24141805.0,16.903993606567383
2018-03-06,17.521400451660156,16.649999618530273,17.121400833129883,17.5,22903468.0,17.401168823242188
2018-03-07,17.371400833129883,16.549999237060547,17.142900466918945,16.771400451660156,23430064.0,16.67668342590332
2018-03-08,16.892900466918945,16.357099533081055,16.678600311279297,16.53569984436035,22593811.0,16.44231414794922
2018-03-09,16.842899322509766,16.450000762939453,16.621400833129883,16.635700225830078,23733635.0,16.541749954223633
2018-03-12,17.407100677490234,16.75,16.75,17.392900466918945,40922611.0,17.294673919677734
2018-03-13,18.350000381469727,17.5,17.71430015563965,17.985700607299805,49691861.0,17.884126663208008
2018-03-14,18.092899322509766,17.549999237060547,17.857099533081055,17.842899322509766,20663507.0,17.74213218688965
2018-03-15,18.178600311279297,17.46430015563965,17.5856990814209,17.685699462890625,25779737.0,17.585819244384766
2018-03-16,17.67140007019043,16.878599166870117,17.53569984436035,16.935699462890625,22448580.0,16.840055465698242
2018-03-19,17.100000381469727,16.514299392700195,17.0,16.685699462890625,16601505.0,16.591466903686523
2018-03-20,16.78569984436035,16.307100296020508,16.514299392700195,16.771400451660156,13746549.0,16.67668342590332
2018-03-21,17.450000762939453,16.799999237060547,16.857099533081055,16.857099533081055,25653121.0,16.761899948120117
2018-03-22,17.307100296020508,16.607099533081055,17.04290008544922,17.014299392700195,15366492.0,16.918210983276367
2018-03-23,16.528600692749023,15.364299774169922,16.264299392700195,15.714300155639648,26222862.0,15.625554084777832
2018-03-26,15.714300155639648,14.842900276184082,15.371399879455566,15.657099723815918,32160241.0,15.568676948547363
2018-03-27,16.04290008544922,14.964300155639648,16.021400451660156,15.185700416564941,36451833.0,15.099939346313477
2018-03-28,15.471400260925293,14.678600311279297,14.857099533081055,15.085700035095215,26690440.0,15.000503540039062
2018-03-29,15.942899703979492,14.399999618530273,15.128600120544434,15.800000190734863,40959344.0,15.710769653320312
2018-03-30,15.914299964904785,15.535699844360352,15.628600120544434,15.75,24735830.0,15.661051750183105
2018-04-02,16.514299392700195,15.807100296020508,16.114299774169922,15.928600311279297,28036671.0,15.838644027709961
2018-04-03,16.0,15.357099533081055,15.614299774169922,15.914299964904785,20061144.0,15.824423789978027
2018-04-04,16.142900466918945,15.642900466918945,15.928600311279297,15.678600311279297,20156451.0,15.590055465698242
2018-04-09,15.771400451660156,15.050000190734863,15.542900085449219,15.107099533081055,18554873.0,15.021782875061035
2018-04-10,16.114299774169922,15.121399879455566,15.242899894714355,16.021400451660156,26665762.0,15.930919647216797
2018-04-11,16.96430015563965,16.46430015563965,16.692899703979492,16.5856990814209,36473770.0,16.49203109741211
2018-04-12,17.128599166870117,16.350000381469727,16.71430015563965,16.778600692749023,26511808.0,16.6838436126709
2018-04-13,16.857099533081055,16.392900466918945,16.78569984436035,16.46430015563965,13424402.0,16.371318817138672
2018-04-16,16.564300537109375,15.871399879455566,16.564300537109375,16.221399307250977,20012664.0,16.129789352416992
2018-04-17,16.271400451660156,15.807100296020508,16.21430015563965,15.842900276184082,16913743.0,15.753427505493164
2018-04-18,16.121400833129883,15.557100296020508,16.071399688720703,16.04290008544922,17821027.0,15.952298164367676
2018-04-19,16.985700607299805,16.142900466918945,16.142900466918945,16.96430015563965,32605238.0,16.868494033813477
2018-04-20,16.950000762939453,16.350000381469727,16.78569984436035,16.764299392700195,20912560.0,16.66962242126465
2018-04-23,16.742900848388672,16.007099151611328,16.592899322509766,16.357099533081055,14125877.0,16.26472282409668
2018-04-24,17.28569984436035,16.428600311279297,16.642900466918945,17.20709991455078,27349245.0,17.109922409057617
2018-04-25,17.228599548339844,16.935699462890625,17.007099151611328,17.021400451660156,15499792.0,16.92527198791504
2018-04-26,17.1643009185791,16.357099533081055,17.007099151611328,16.450000762939453,16779558.0,16.357099533081055
2018-04-27,16.757099151611328,16.357099533081055,16.471399307250977,16.428600311279297,14113429.0,16.335819244384766
2018-05-02,16.821399688720703,16.357099533081055,16.357099533081055,16.742900848388672,13788038.0,16.648345947265625
2018-05-03,17.371400833129883,16.357099533081055,16.728599548339844,17.357099533081055,26829345.0,17.259075164794922
2018-05-04,17.54290008544922,17.1643009185791,17.271400451660156,17.28569984436035,21987764.0,17.188079833984375
2018-05-07,18.257099151611328,17.364299774169922,17.392900466918945,17.92140007019043,36404296.0,17.820188522338867
2018-05-08,18.4143009185791,17.742900848388672,17.985700607299805,18.028600692749023,28435852.0,17.92678451538086
2018-05-09,18.392900466918945,17.521400451660156,18.385700225830078,17.692899703979492,21584243.0,17.592979431152344
2018-05-10,18.235700607299805,17.71430015563965,17.850000381469727,17.96430015563965,17982613.0,17.86284637451172
2018-05-11,18.28569984436035,17.642900466918945,18.0,18.128599166870117,17314011.0,18.02621841430664
2018-05-14,18.20709991455078,17.642900466918945,18.135700225830078,17.70709991455078,20990005.0,17.607099533081055
2018-05-15,18.18000030517578,17.709999084472656,17.780000686645508,18.139999389648438,18438114.0,18.139999389648438
2018-05-16,18.0,17.110000610351562,18.0,17.18000030517578,32013137.0,17.18000030517578
2018-05-17,18.770000457763672,17.229999542236328,17.229999542236328,18.15999984741211,45025040.0,18.15999984741211
2018-05-18,19.350000381469727,18.3700008392334,18.3700008392334,19.270000457763672,55501781.0,19.270000457763672
2018-05-21,19.899999618530273,19.010000228881836,19.600000381469727,19.6299991607666,33726545.0,19.6299991607666
2018-05-22,20.360000610351562,19.40999984741211,19.520000457763672,19.760000228881836,29274563.0,19.760000228881836
2018-05-23,19.43000030517578,18.579999923706055,19.43000030517578,18.940000534057617,51323893.0,18.940000534057617
2018-05-24,18.84000015258789,18.360000610351562,18.790000915527344,18.399999618530273,25639477.0,18.399999618530273
2018-05-25,18.459999084472656,17.809999465942383,18.459999084472656,17.940000534057617,26478416.0,17.940000534057617
2018-05-28,17.979999542236328,17.209999084472656,17.56999969482422,17.600000381469727,27855885.0,17.600000381469727
2018-05-29,17.93000030517578,17.309999465942383,17.649999618530273,17.3799991607666,15346906.0,17.3799991607666
2018-05-30,17.440000534057617,16.709999084472656,16.959999084472656,17.200000762939453,18901614.0,17.200000762939453
2018-05-31,17.860000610351562,17.209999084472656,17.459999084472656,17.610000610351562,20145093.0,17.610000610351562
2018-06-01,17.6299991607666,16.979999542236328,17.5,17.170000076293945,11875592.0,17.170000076293945
2018-06-04,17.700000762939453,17.0,17.139999389648438,17.610000610351562,14474690.0,17.610000610351562
2018-06-05,17.889999389648438,17.440000534057617,17.540000915527344,17.829999923706055,18253373.0,17.829999923706055
2018-06-06,17.829999923706055,17.469999313354492,17.799999237060547,17.6299991607666,15888980.0,17.6299991607666
2018-06-07,17.690000534057617,17.040000915527344,17.6299991607666,17.270000457763672,18325355.0,17.270000457763672
2018-06-08,17.530000686645508,17.079999923706055,17.299999237060547,17.239999771118164,15470648.0,17.239999771118164
2018-06-11,17.389999389648438,16.729999542236328,17.190000534057617,17.3799991607666,11904030.0,17.3799991607666
2018-06-12,17.540000915527344,17.059999465942383,17.299999237060547,17.459999084472656,11771492.0,17.459999084472656
2018-06-13,17.5,16.8700008392334,17.5,17.010000228881836,14379846.0,17.010000228881836
2018-06-14,17.219999313354492,16.950000762939453,17.010000228881836,17.030000686645508,9183375.0,17.030000686645508
2018-06-15,17.649999618530273,17.0,17.079999923706055,17.329999923706055,19239962.0,17.329999923706055
2018-06-19,16.940000534057617,15.600000381469727,16.799999237060547,15.970000267028809,25019879.0,15.970000267028809
2018-06-20,16.3700008392334,15.5,15.90999984741211,16.209999084472656,12302448.0,16.209999084472656
2018-06-21,16.6200008392334,15.760000228881836,16.3799991607666,15.819999694824219,12420409.0,15.819999694824219
2018-06-22,16.25,15.40999984741211,15.829999923706055,16.200000762939453,10595423.0,16.200000762939453
2018-06-25,16.90999984741211,16.229999542236328,16.600000381469727,16.34000015258789,15619878.0,16.34000015258789
2018-06-26,16.479999542236328,15.899999618530273,16.010000228881836,16.3799991607666,14550293.0,16.3799991607666
2018-06-27,16.829999923706055,16.0,16.56999969482422,16.15999984741211,15184092.0,16.15999984741211
2018-06-28,16.889999389648438,16.219999313354492,16.260000228881836,16.700000762939453,26449467.0,16.700000762939453
2018-06-29,17.290000915527344,16.559999465942383,16.559999465942383,17.219999313354492,17897489.0,17.219999313354492
2018-07-02,17.399999618530273,16.06999969482422,17.34000015258789,16.239999771118164,24157204.0,16.239999771118164
2018-07-03,16.760000228881836,16.030000686645508,16.649999618530273,16.5,22729149.0,16.5
2018-07-04,16.8799991607666,16.31999969482422,16.5,16.639999389648438,17334581.0,16.639999389648438
2018-07-05,16.770000457763672,15.699999809265137,16.690000534057617,15.979999542236328,16645337.0,15.979999542236328
2018-07-06,16.25,15.420000076293945,15.819999694824219,15.949999809265137,14904315.0,15.949999809265137
2018-07-09,17.010000228881836,16.09000015258789,16.200000762939453,16.989999771118164,18810744.0,16.989999771118164
2018-07-10,17.440000534057617,16.760000228881836,16.950000762939453,17.309999465942383,20383536.0,17.309999465942383
2018-07-11,17.209999084472656,16.6200008392334,16.799999237060547,17.200000762939453,14550976.0,17.200000762939453
2018-07-12,17.75,17.010000228881836,17.020000457763672,17.540000915527344,18916398.0,17.540000915527344
2018-07-13,18.100000381469727,17.459999084472656,17.459999084472656,17.889999389648438,18150839.0,17.889999389648438
2018-07-16,18.09000015258789,17.450000762939453,17.8799991607666,17.6200008392334,12954335.0,17.6200008392334
2018-07-17,17.549999237060547,17.059999465942383,17.549999237060547,17.3799991607666,13496603.0,17.3799991607666
2018-07-18,17.6299991607666,17.0,17.399999618530273,17.079999923706055,14946633.0,17.079999923706055
2018-07-19,17.40999984741211,16.950000762939453,17.010000228881836,17.34000015258789,10732836.0,17.34000015258789
2018-07-20,17.540000915527344,16.959999084472656,17.229999542236328,17.399999618530273,15060951.0,17.399999618530273
2018-07-23,17.979999542236328,17.15999984741211,17.479999542236328,17.940000534057617,18888170.0,17.940000534057617
2018-07-24,19.299999237060547,18.209999084472656,18.5,18.700000762939453,49121636.0,18.700000762939453
2018-07-25,19.229999542236328,18.5,18.81999969482422,18.8799991607666,19995260.0,18.8799991607666
2018-07-26,19.149999618530273,18.309999465942383,19.149999618530273,18.34000015258789,17338747.0,18.34000015258789
2018-07-27,18.6299991607666,18.06999969482422,18.350000381469727,18.440000534057617,12956574.0,18.440000534057617
2018-07-30,19.360000610351562,18.6200008392334,18.6200008392334,18.969999313354492,27931594.0,18.969999313354492
2018-07-31,19.0,18.360000610351562,19.0,18.850000381469727,18596011.0,18.850000381469727
2018-08-01,19.360000610351562,18.6200008392334,18.6200008392334,19.0,26859973.0,19.0
2018-08-02,19.6200008392334,18.110000610351562,19.049999237060547,19.489999771118164,34173167.0,19.489999771118164
2018-08-03,19.780000686645508,18.989999771118164,19.280000686645508,19.329999923706055,29989023.0,19.329999923706055
2018-08-06,19.329999923706055,19.329999923706055,19.329999923706055,19.329999923706055,0.0,19.329999923706055
2018-08-07,17.600000381469727,16.010000228881836,16.700000762939453,17.579999923706055,37430872.0,17.579999923706055
2018-08-08,17.469999313354492,16.649999618530273,17.149999618530273,16.739999771118164,25105936.0,16.739999771118164
2018-08-09,17.850000381469727,16.75,16.799999237060547,17.489999771118164,22132283.0,17.489999771118164
2018-08-10,18.139999389648438,17.40999984741211,17.809999465942383,17.59000015258789,20933501.0,17.59000015258789
2018-08-13,18.110000610351562,17.559999465942383,17.559999465942383,17.950000762939453,17656207.0,17.950000762939453
2018-08-14,18.709999084472656,17.780000686645508,17.959999084472656,18.579999923706055,26133444.0,18.579999923706055
2018-08-15,18.719999313354492,18.260000228881836,18.559999465942383,18.520000457763672,18742465.0,18.520000457763672
2018-08-16,18.5,17.760000228881836,18.5,18.110000610351562,21447517.0,18.110000610351562
2018-08-17,18.479999542236328,16.920000076293945,18.200000762939453,17.260000228881836,28052106.0,17.260000228881836
2018-08-20,17.790000915527344,17.030000686645508,17.260000228881836,17.790000915527344,20371526.0,17.790000915527344
2018-08-21,18.350000381469727,17.940000534057617,18.0,18.079999923706055,20935068.0,18.079999923706055
2018-08-22,18.280000686645508,17.829999923706055,18.010000228881836,18.079999923706055,13354675.0,18.079999923706055
2018-08-23,18.229999542236328,17.299999237060547,18.139999389648438,17.809999465942383,19004353.0,17.809999465942383
2018-08-24,18.15999984741211,17.559999465942383,17.68000030517578,17.860000610351562,12822091.0,17.860000610351562
2018-08-27,18.600000381469727,17.899999618530273,18.030000686645508,18.459999084472656,23252867.0,18.459999084472656
2018-08-28,19.549999237060547,18.5,18.549999237060547,19.399999618530273,41752856.0,19.399999618530273
2018-08-29,19.479999542236328,18.790000915527344,19.399999618530273,19.0,26952928.0,19.0
2018-08-30,19.149999618530273,18.18000030517578,19.1299991607666,18.299999237060547,28057104.0,18.299999237060547
2018-08-31,18.469999313354492,18.100000381469727,18.34000015258789,18.15999984741211,15577602.0,18.15999984741211
2018-09-03,18.059999465942383,17.479999542236328,18.0,18.049999237060547,20463307.0,18.049999237060547
2018-09-04,18.299999237060547,17.809999465942383,17.959999084472656,17.969999313354492,18540054.0,17.969999313354492
2018-09-05,17.959999084472656,17.420000076293945,17.790000915527344,17.450000762939453,15940307.0,17.450000762939453
2018-09-06,17.5,16.969999313354492,17.399999618530273,17.200000762939453,20372651.0,17.200000762939453
2018-09-07,17.649999618530273,17.010000228881836,17.209999084472656,17.1200008392334,14811787.0,17.1200008392334
2018-09-10,17.219999313354492,16.420000076293945,17.1200008392334,16.489999771118164,21762585.0,16.489999771118164
2018-09-11,16.6299991607666,15.399999618530273,16.559999465942383,15.5600004196167,34675171.0,15.5600004196167
2018-09-12,16.020000457763672,15.5600004196167,15.5600004196167,15.739999771118164,17594901.0,15.739999771118164
2018-09-13,16.190000534057617,15.720000267028809,15.970000267028809,15.970000267028809,19358262.0,15.970000267028809
2018-09-14,16.479999542236328,15.8100004196167,15.960000038146973,16.209999084472656,16635316.0,16.209999084472656
2018-09-17,16.200000762939453,15.1899995803833,16.200000762939453,15.1899995803833,20777468.0,15.1899995803833
2018-09-18,16.200000762939453,14.9399995803833,14.960000038146973,15.84000015258789,22938990.0,15.84000015258789
2018-09-19,16.670000076293945,15.800000190734863,15.899999618530273,16.360000610351562,27185753.0,16.360000610351562
2018-09-20,16.700000762939453,16.09000015258789,16.360000610351562,16.350000381469727,22285146.0,16.350000381469727
2018-09-21,16.979999542236328,16.200000762939453,16.350000381469727,16.799999237060547,18541177.0,16.799999237060547
2018-09-25,16.950000762939453,16.510000228881836,16.68000030517578,16.709999084472656,10249032.0,16.709999084472656
2018-09-26,16.829999923706055,16.290000915527344,16.729999542236328,16.600000381469727,21123678.0,16.600000381469727
2018-09-27,16.860000610351562,16.260000228881836,16.579999923706055,16.420000076293945,14029449.0,16.420000076293945
2018-09-28,16.56999969482422,16.1200008392334,16.420000076293945,16.440000534057617,17083413.0,16.440000534057617
2018-10-08,16.25,15.199999809265137,16.209999084472656,15.279999732971191,27434576.0,15.279999732971191
2018-10-09,15.5600004196167,15.279999732971191,15.34000015258789,15.350000381469727,13828463.0,15.350000381469727
2018-10-10,15.779999732971191,15.350000381469727,15.449999809265137,15.399999618530273,15615263.0,15.399999618530273
2018-10-11,14.869999885559082,13.859999656677246,14.699999809265137,13.899999618530273,31177099.0,13.899999618530273
2018-10-12,14.09000015258789,12.890000343322754,13.890000343322754,13.829999923706055,31950363.0,13.829999923706055
2018-10-15,14.050000190734863,13.180000305175781,13.899999618530273,13.270000457763672,20580830.0,13.270000457763672
2018-10-16,13.65999984741211,12.880000114440918,13.390000343322754,13.039999961853027,24589515.0,13.039999961853027
2018-10-17,13.350000381469727,12.350000381469727,13.3100004196167,12.989999771118164,24702609.0,12.989999771118164
2018-10-18,12.899999618530273,12.239999771118164,12.850000381469727,12.319999694824219,20050791.0,12.319999694824219
2018-10-19,12.84000015258789,11.850000381469727,12.029999732971191,12.720000267028809,23751380.0,12.720000267028809
2018-10-22,13.579999923706055,12.779999732971191,12.920000076293945,13.40999984741211,27861567.0,13.40999984741211
2018-10-23,13.420000076293945,12.779999732971191,13.420000076293945,12.899999618530273,21244263.0,12.899999618530273
2018-10-24,12.890000343322754,11.989999771118164,12.770000457763672,12.279999732971191,37997385.0,12.279999732971191
2018-10-25,12.460000038146973,11.399999618530273,11.850000381469727,12.4399995803833,30199622.0,12.4399995803833
2018-10-26,12.84000015258789,12.039999961853027,12.760000228881836,12.199999809265137,24073454.0,12.199999809265137
2018-10-29,12.460000038146973,11.890000343322754,12.260000228881836,11.960000038146973,24606990.0,11.960000038146973
2018-10-30,12.520000457763672,11.699999809265137,11.930000305175781,12.380000114440918,25579978.0,12.380000114440918
2018-10-31,12.84000015258789,12.300000190734863,12.449999809265137,12.739999771118164,24552430.0,12.739999771118164
2018-11-01,13.0600004196167,12.619999885559082,12.699999809265137,12.630000114440918,26057593.0,12.630000114440918
2018-11-02,13.40999984741211,12.800000190734863,12.989999771118164,13.329999923706055,41579296.0,13.329999923706055
2018-11-05,13.279999732971191,12.899999618530273,13.1899995803833,13.0600004196167,24179019.0,13.0600004196167
2018-11-06,13.050000190734863,12.699999809265137,12.949999809265137,12.970000267028809,16258543.0,12.970000267028809
2018-11-07,13.09000015258789,12.710000038146973,12.90999984741211,12.720000267028809,18559822.0,12.720000267028809
2018-11-08,12.850000381469727,12.270000457763672,12.819999694824219,12.359999656677246,18882470.0,12.359999656677246
2018-11-09,12.699999809265137,12.15999984741211,12.40999984741211,12.470000267028809,17571327.0,12.470000267028809
2018-11-12,12.720000267028809,12.289999961853027,12.460000038146973,12.680000305175781,23093132.0,12.680000305175781
2018-11-13,12.9399995803833,12.350000381469727,12.479999542236328,12.890000343322754,31061467.0,12.890000343322754
2018-11-14,12.710000038146973,12.260000228881836,12.710000038146973,12.369999885559082,40374849.0,12.369999885559082
2018-11-15,12.539999961853027,12.329999923706055,12.359999656677246,12.420000076293945,25515057.0,12.420000076293945
2018-11-16,12.680000305175781,12.369999885559082,12.5,12.529999732971191,23639214.0,12.529999732971191
2018-11-19,12.649999618530273,12.34000015258789,12.569999694824219,12.59000015258789,24986646.0,12.59000015258789
2018-11-20,12.65999984741211,12.029999732971191,12.520000457763672,12.079999923706055,29145957.0,12.079999923706055
2018-11-21,12.020000457763672,11.569999694824219,11.800000190734863,11.90999984741211,25117416.0,11.90999984741211
2018-11-22,12.020000457763672,11.8100004196167,11.920000076293945,11.920000076293945,12218051.0,11.920000076293945
2018-11-23,11.880000114440918,10.960000038146973,11.850000381469727,11.0,37049091.0,11.0
2018-11-26,10.850000381469727,10.25,10.850000381469727,10.430000305175781,41449556.0,10.430000305175781
2018-11-27,10.880000114440918,10.529999732971191,10.670000076293945,10.699999809265137,33062114.0,10.699999809265137
2018-11-28,10.9399995803833,10.630000114440918,10.829999923706055,10.739999771118164,22365093.0,10.739999771118164
2018-11-29,10.9399995803833,10.520000457763672,10.8100004196167,10.5600004196167,21201405.0,10.5600004196167
2018-11-30,10.819999694824219,10.510000228881836,10.59000015258789,10.739999771118164,22018160.0,10.739999771118164
2018-12-03,11.600000381469727,10.949999809265137,11.180000305175781,11.300000190734863,47735371.0,11.300000190734863
2018-12-04,11.430000305175781,11.210000038146973,11.329999923706055,11.359999656677246,30598857.0,11.359999656677246
2018-12-05,11.260000228881836,11.0,11.010000228881836,11.180000305175781,22417521.0,11.180000305175781
2018-12-06,11.180000305175781,10.880000114440918,11.15999984741211,10.899999618530273,19631539.0,10.899999618530273
2018-12-07,11.449999809265137,10.949999809265137,10.949999809265137,11.359999656677246,34385068.0,11.359999656677246
2018-12-10,11.350000381469727,10.970000267028809,11.289999961853027,11.050000190734863,21407623.0,11.050000190734863
2018-12-11,11.180000305175781,10.850000381469727,11.109999656677246,11.0,18343845.0,11.0
2018-12-12,11.319999694824219,11.0,11.029999732971191,11.229999542236328,22732035.0,11.229999542236328
2018-12-13,11.5600004196167,11.069999694824219,11.229999542236328,11.369999885559082,30407537.0,11.369999885559082
2018-12-14,11.4399995803833,11.260000228881836,11.380000114440918,11.319999694824219,28117957.0,11.319999694824219
